task,archive_path,parent_path,archive_method_family,transfer_hint,source_policy,archive_nodes,archive_initializers,archive_initializer_elements,archive_constant_elements,archive_parameter_elements_static,archive_terminal_op,archive_op_types,archive_opset,archive_file_size,parent_nodes,parent_initializers,parent_initializer_elements,parent_constant_elements,parent_parameter_elements_static,parent_terminal_op,parent_op_types,parent_opset,parent_file_size,archive_score_task,archive_score_path,archive_score_ok,archive_score_valid_all_checked,archive_score_examples_checked,archive_score_examples_passed,archive_score_examples_failed,archive_score_memory,archive_score_params,archive_score_cost,archive_score_points,archive_score_file_size,archive_score_sha256,archive_score_error,parent_score_task,parent_score_path,parent_score_ok,parent_score_valid_all_checked,parent_score_examples_checked,parent_score_examples_passed,parent_score_examples_failed,parent_score_memory,parent_score_params,parent_score_cost,parent_score_points,parent_score_file_size,parent_score_sha256,parent_score_error,archive_minus_parent_cost,archive_lower_and_valid
task135,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task135.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task135.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,1,1,200,0,200,Conv,Conv:1,11,997,1,1,200,0,200,Conv,Conv:1,11,997,task135,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task135.onnx,True,True,266,266,0,0,200,200,19.701682633451963,997,673896245f774358872d05cd367d1d1eb3d3c1a8ce689ce37b29c8b3bd2555f3,,task135,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task135.onnx,True,True,266,266,0,0,200,200,19.701682633451963,997,673896245f774358872d05cd367d1d1eb3d3c1a8ce689ce37b29c8b3bd2555f3,,0,False
task136,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task136.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task136.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,47,10,35,0,35,Pad,Add:6;Cast:8;Concat:1;Div:2;Equal:3;Gather:2;Greater:2;Less:2;LessOrEqual:2;MaxPool:1;Mod:2;Mul:2;Pad:1;Sub:11;Where:2,19,3167,47,10,35,0,35,Pad,Add:6;Cast:8;Concat:1;Div:2;Equal:3;Gather:2;Greater:2;Less:2;LessOrEqual:2;MaxPool:1;Mod:2;Mul:2;Pad:1;Sub:11;Where:2,19,3167,task136,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task136.onnx,True,True,266,266,0,1159,35,1194,17.91493570604745,3167,4430b1c3c181a69844eedd5545e05d0ce6509471864a0935e98f230f8afec3b5,,task136,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task136.onnx,True,True,266,266,0,1159,35,1194,17.91493570604745,3167,4430b1c3c181a69844eedd5545e05d0ce6509471864a0935e98f230f8afec3b5,,0,False
task137,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task137.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task137.onnx,reduction_mask_logic,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,33,9,126,0,126,Where,Abs:2;Cast:8;Div:3;Einsum:3;Equal:1;Less:2;Max:1;Mod:1;Mul:2;ReduceSum:2;Sqrt:2;Sub:3;Where:3,13,2695,33,7,123,0,123,Where,Abs:2;Cast:8;Div:3;Einsum:3;Equal:1;Less:2;Max:1;Mod:1;Mul:2;ReduceSum:2;Sqrt:2;Sub:3;Where:3,12,2661,task137,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task137.onnx,True,True,266,266,0,3263,126,3389,16.871709828392948,2695,ca3758bf7f3244d531c543412a3700385691adebbfdc6578ecaea416561f6469,,task137,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task137.onnx,True,True,266,266,0,3263,123,3386,16.87259543730692,2661,8c66debf2f5d19abc8d31b3738fc333b550b065eb663c90f2de6a4290c8f0757,,3,False
task138,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task138.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task138.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,55,15,202,0,202,Equal,Add:2;And:3;ArgMax:4;Cast:5;Conv:3;Equal:4;Gather:5;GatherND:1;Less:2;LessOrEqual:2;MaxPool:2;Or:2;Pad:2;ReduceMax:1;Squeeze:4;Sub:2;Transpose:2;Unsqueeze:2;Where:7,12,6416,54,14,216,0,216,Equal,Add:2;And:3;ArgMax:4;Cast:5;Conv:3;Equal:4;Gather:5;GatherND:1;Less:2;LessOrEqual:2;MaxPool:2;Or:2;Pad:1;ReduceMax:1;Squeeze:4;Sub:2;Transpose:2;Unsqueeze:2;Where:7,12,6231,task138,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task138.onnx,True,True,266,266,0,11840,202,12042,15.603844181975607,6416,e6c13c0273e42873590aee0f24b6922cf53246ad7e16053cd03312997e3509cc,,task138,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task138.onnx,True,True,266,266,0,11440,216,11656,15.636423652124959,6231,a09fb3c110ef8f894ac6e7ff15d3584586f713685e8b0c490af4e4cda65d7887,,386,False
task139,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task139.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task139.onnx,terminal_einsum,fuse_shape_or_mask_selection_into_terminal_einsum,analysis_only_do_not_copy_or_submit_archive_model,2,10,373,0,373,Einsum,Einsum:1;GatherND:1,13,2098,9,8,139,0,139,ConvInteger,BitwiseAnd:1;Cast:1;Concat:1;ConvInteger:1;Mul:2;ReduceMax:2;Slice:1,18,934,task139,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task139.onnx,True,True,265,265,0,16,373,389,19.036420656381555,2098,91725ddf78a35b874457f16c14b2a51738da36067a69ce5d43a5ef12def23d8e,,task139,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task139.onnx,True,True,265,265,0,765,139,904,18.193170639607825,934,b73deb3fe67d3d7c4fea3589637ee4ca48b45493af3aca6e3588d0aee9628899,,-515,True
task140,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task140.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task140.onnx,small_direct_graph,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,1,2,5,0,5,RoiAlign,RoiAlign:1,16,382,1,2,5,0,5,RoiAlign,RoiAlign:1,16,382,task140,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task140.onnx,True,True,265,265,0,0,5,5,23.3905620875659,382,d4830ee432562703ce0e624377faf58bf72b5433e6b4616e8268be0d20a86dc8,,task140,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task140.onnx,True,True,265,265,0,0,5,5,23.3905620875659,382,d4830ee432562703ce0e624377faf58bf72b5433e6b4616e8268be0d20a86dc8,,0,False
task141,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task141.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task141.onnx,general_tensor_graph,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,24,6,102,0,102,Where,Cast:4;Div:2;Einsum:4;Equal:2;Less:2;Max:2;Min:2;Sqrt:1;Sub:2;Where:3,17,1472,24,6,102,0,102,Where,Cast:4;Div:2;Einsum:4;Equal:2;Less:2;Max:2;Min:2;Sqrt:1;Sub:2;Where:3,17,1472,task141,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task141.onnx,True,True,265,265,0,1281,102,1383,17.76798966833524,1472,78b24d3c4bc848874427e8e31cb50ee4a3c3bc8fbd3ce6b9fe02b3b9999d50b7,,task141,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task141.onnx,True,True,265,265,0,1281,102,1383,17.76798966833524,1472,78b24d3c4bc848874427e8e31cb50ee4a3c3bc8fbd3ce6b9fe02b3b9999d50b7,,0,False
task142,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task142.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task142.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,1,90,0,90,Einsum,Einsum:1,17,544,1,1,90,0,90,Einsum,Einsum:1,17,544,task142,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task142.onnx,True,True,266,266,0,0,90,90,20.500190329669735,544,18b4e10c739b09f16f0c3cdbde7b1be93eb0a143298b870912ae715d435ac750,,task142,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task142.onnx,True,True,266,266,0,0,90,90,20.500190329669735,544,18b4e10c739b09f16f0c3cdbde7b1be93eb0a143298b870912ae715d435ac750,,0,False
task143,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task143.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task143.onnx,terminal_einsum,fuse_shape_or_mask_selection_into_terminal_einsum,analysis_only_do_not_copy_or_submit_archive_model,18,7,274,0,274,Einsum,Cast:2;Einsum:9;Equal:2;Gather:1;MaxPool:1;Pad:1;Sum:1;Xor:1,18,2470,18,7,274,0,274,Einsum,Cast:2;Einsum:9;Equal:2;Gather:1;MaxPool:1;Pad:1;Sum:1;Xor:1,18,2470,task143,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task143.onnx,True,True,266,266,0,502,274,776,18.345847479816783,2470,7d0b7a81cebfe4ca62b676f4e099573d3ecddaabc5bdcb81e62c662cba46bd7e,,task143,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task143.onnx,True,True,266,266,0,502,274,776,18.345847479816783,2470,7d0b7a81cebfe4ca62b676f4e099573d3ecddaabc5bdcb81e62c662cba46bd7e,,0,False
task144,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task144.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task144.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,1,1,100,0,100,Conv,Conv:1,13,602,1,2,104,0,104,Conv,Conv:1,18,623,task144,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task144.onnx,True,True,267,267,0,0,100,100,20.394829814011906,602,462fd3f5d0b79a6ad38365ef1feb3b31535ed5412d0ffa61aa5ff2e835be28f0,,task144,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task144.onnx,True,True,267,267,0,0,104,104,20.35560910085863,623,24b5c705a650f19dd38c7477a70dc19699523501662ffde1afb3973cb504ff4a,,-4,True
task145,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task145.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task145.onnx,pool_propagation,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,32,16,111,0,111,Equal,Add:2;Cast:3;DequantizeLinear:2;Equal:3;Max:1;MaxPool:6;Mul:1;Pad:1;ReduceMax:1;ReduceMin:1;Slice:1;Where:10,19,3877,32,16,111,0,111,Equal,Add:2;Cast:3;DequantizeLinear:2;Equal:3;Max:1;MaxPool:6;Mul:1;Pad:1;ReduceMax:1;ReduceMin:1;Slice:1;Where:10,19,3877,task145,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task145.onnx,True,True,267,267,0,12744,111,12855,15.53851188030001,3877,2dbfb6f9d5ea294d2e0be0fbfd5fbb2460a1e249de794bd3bb31f95a48b4f883,,task145,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task145.onnx,True,True,267,267,0,12744,111,12855,15.53851188030001,3877,2dbfb6f9d5ea294d2e0be0fbfd5fbb2460a1e249de794bd3bb31f95a48b4f883,,0,False
task146,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task146.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task146.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,9,6,100,0,100,Gather,Add:1;Cast:3;Conv:1;Einsum:1;Equal:1;Gather:1;Pad:1,17,988,9,6,100,0,100,Gather,Add:1;Cast:3;Conv:1;Einsum:1;Equal:1;Gather:1;Pad:1,17,988,task146,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task146.onnx,True,True,267,267,0,165,100,265,19.42027017401378,988,a68ea595bbe7ce94c9a45cf53c0ed92d256eabd3421d0b98ec4035e9e38f63ab,,task146,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task146.onnx,True,True,267,267,0,165,100,265,19.42027017401378,988,a68ea595bbe7ce94c9a45cf53c0ed92d256eabd3421d0b98ec4035e9e38f63ab,,0,False
task147,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task147.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task147.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,3,5,100,0,100,ScatterElements,Conv:1;ScatterElements:1;Slice:1,18,1309,3,5,100,0,100,ScatterElements,Conv:1;ScatterElements:1;Slice:1,18,1309,task147,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task147.onnx,True,True,267,267,0,432,100,532,18.723356510658355,1309,f8c50aeec09138e2867f0b468a7f41db144b8a4a6df6a3889a0a8801a6aa4d2b,,task147,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task147.onnx,True,True,267,267,0,432,100,532,18.723356510658355,1309,f8c50aeec09138e2867f0b468a7f41db144b8a4a6df6a3889a0a8801a6aa4d2b,,0,False
task148,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task148.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task148.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,58,31,252,0,252,Equal,Add:2;And:3;ArgMax:3;Cast:14;Concat:2;Equal:1;Greater:1;Less:1;Mul:5;Or:1;Pad:1;ReduceMax:3;ScatterElements:1;Slice:9;Sub:3;Where:8,18,5216,58,31,252,0,252,Equal,Add:2;And:3;ArgMax:3;Cast:14;Concat:2;Equal:1;Greater:1;Less:1;Mul:5;Or:1;Pad:1;ReduceMax:3;ScatterElements:1;Slice:9;Sub:3;Where:8,18,5222,task148,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task148.onnx,True,True,266,266,0,4635,252,4887,16.505666102729847,5216,7930e3962bbbb169e17d22e30114d35fe6bf44db37814fcdf2a44162c107939e,,task148,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task148.onnx,True,True,266,266,0,4635,252,4887,16.505666102729847,5222,65af8225eda67c74b5d30a79a1d51fe5f545dcf9fda58928d3e7071d5a0540bd,,0,False
task149,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task149.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task149.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,2,2,100,0,100,Conv,Conv:2,10,776,2,2,100,0,100,Conv,Conv:2,10,776,task149,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task149.onnx,True,True,267,267,0,36,100,136,20.087345114263947,776,2c644a361c51fcc505e9e3dbd3154fd7f6f8fbc5299aa99be68f2e6a0af7f5cd,,task149,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task149.onnx,True,True,267,267,0,36,100,136,20.087345114263947,776,2c644a361c51fcc505e9e3dbd3154fd7f6f8fbc5299aa99be68f2e6a0af7f5cd,,0,False
task150,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task150.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task150.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,7,1,1,0,1,Gather,Cast:2;Gather:1;Range:1;ReduceL2:1;Shrink:2,13,614,6,2,2,0,2,Gather,Add:1;Cast:1;Gather:1;Range:1;ReduceL2:1;Sub:1,13,559,task150,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task150.onnx,True,True,266,266,0,134,1,135,20.09472522156157,614,e399c6d31e3ba25c4562a6c87e71e032986bf13b6dbd5088e0fba03f04c11add,,task150,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task150.onnx,True,True,266,266,0,136,2,138,20.072746314842796,559,584636d98ce2bb69838ce0f9596522398858fadc2b264fa267593030aaf74b5f,,-3,True
task151,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task151.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task151.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,1,1,900,0,900,Conv,Conv:1,12,3790,1,1,900,0,900,Conv,Conv:1,12,3790,task151,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task151.onnx,True,True,266,266,0,0,900,900,18.197605236675688,3790,923f0ee2c55298f44b9f8669305997a4277a7143c4a847c20d536b039d0e163f,,task151,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task151.onnx,True,True,266,266,0,0,900,900,18.197605236675688,3790,923f0ee2c55298f44b9f8669305997a4277a7143c4a847c20d536b039d0e163f,,0,False
task152,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task152.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task152.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,1,60,0,60,Einsum,Einsum:1,13,534,1,1,90,0,90,Einsum,Einsum:1,17,532,task152,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task152.onnx,True,True,267,267,0,0,60,60,20.9056554377779,534,4f3a8da74d042fc39dfb17b8ae9d4c2ec629ff1aa50b1f7c2f9ce280c3d0e88f,,task152,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task152.onnx,True,True,267,267,0,0,90,90,20.500190329669735,532,54bc32a1ef4228ed1c17147afe1ca1a698e8ea140f79fd1373e3ad25e4518858,,-30,True
task153,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task153.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task153.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,49,14,52,0,52,Pad,Add:5;ArgMax:2;Cast:7;Concat:2;Div:2;Einsum:2;Equal:3;Gather:2;MaxPool:1;Mod:4;Mul:1;Not:1;Or:1;Pad:1;ReduceMax:2;Reshape:6;Slice:3;Where:4,18,5644,45,14,52,0,52,Pad,Add:5;ArgMax:2;Cast:3;Concat:2;Div:2;Einsum:2;Equal:3;Gather:2;MaxPool:1;Mod:4;Mul:1;Not:1;Or:1;Pad:1;ReduceMax:2;Reshape:6;Slice:3;Where:4,20,5300,task153,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task153.onnx,True,True,265,265,0,741,52,793,18.324176778365153,5644,cc41bafe54a98f1d19c700807c9620636cc7f839ac016b8c89ed74de2006562e,,task153,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task153.onnx,True,True,265,265,0,723,52,775,18.347136970646652,5300,ae90a8eee39a4f61c2e7be034132efcb3976f0b0245ca053b1a19a7a6cd16f12,,18,False
task154,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task154.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task154.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,32,27,98,0,98,Equal,Cast:7;Concat:2;Equal:1;Gather:2;Max:1;Pad:4;ReduceMax:2;Slice:7;Where:6,13,3733,32,27,98,0,98,Equal,Cast:7;Concat:2;Equal:1;Gather:2;Max:1;Pad:4;ReduceMax:2;Slice:7;Where:6,13,3733,task154,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task154.onnx,True,True,266,266,0,2581,98,2679,17.10680113045539,3733,7b40abef1673818c738f89fdaea726928d9b1fbafe0f05c5b940b93ba499529a,,task154,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task154.onnx,True,True,266,266,0,2581,98,2679,17.10680113045539,3733,7b40abef1673818c738f89fdaea726928d9b1fbafe0f05c5b940b93ba499529a,,0,False
task155,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task155.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task155.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,6,2,2,0,2,Gather,Add:1;Cast:1;Gather:1;Range:1;ReduceL2:1;Sub:1,13,593,6,2,2,0,2,Gather,Add:1;Cast:1;Gather:1;Range:1;ReduceL2:1;Sub:1,13,593,task155,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task155.onnx,True,True,266,266,0,136,2,138,20.072746314842796,593,0faf6dbc5525fca74bf5f2e0335d3a0691b1edcd44f0463c4c8148d20e1fd979,,task155,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task155.onnx,True,True,266,266,0,136,2,138,20.072746314842796,593,0faf6dbc5525fca74bf5f2e0335d3a0691b1edcd44f0463c4c8148d20e1fd979,,0,False
task156,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task156.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task156.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,10,10,57,0,57,Pad,Add:1;Cast:1;Einsum:1;Equal:1;Greater:1;Mul:1;Pad:1;QLinearConv:1;Slice:1;Where:1,18,920,26,19,57,0,57,Pad,And:2;BitShift:1;Cast:1;Einsum:1;Equal:2;Gather:4;Less:4;LessOrEqual:1;Or:2;Pad:2;QLinearConv:1;Slice:1;Where:4,18,3078,task156,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task156.onnx,True,True,265,265,0,1310,57,1367,17.77962616327605,920,7bd0ac76d90e45d6a55c512278b7acc63ce8081d538b02c5bc9f4246edcd9e14,,task156,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task156.onnx,True,True,265,265,0,1505,57,1562,17.64627766960037,3078,aea824c5f3b86312b0d017d65b6800acd039722ef41ab46d5668b4df5c7b9932,,-195,True
task157,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task157.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task157.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,132,28,192,0,192,Pad,Add:4;ArgMax:11;BitwiseOr:3;BitwiseXor:3;Cast:6;Concat:6;Equal:4;Gather:29;GatherND:13;Greater:1;MaxPool:4;Mul:7;Pad:13;QLinearConv:4;ReduceMax:11;Slice:2;Squeeze:3;Sub:1;Where:7,18,12953,489,48,256,0,256,Equal,Add:33;And:59;ArgMax:15;Cast:55;Concat:27;Div:10;Equal:9;Gather:50;Greater:28;Less:4;Mul:12;Not:3;Or:17;Pad:20;ReduceMax:5;ReduceSum:15;Reshape:25;ScatterElements:4;Slice:37;Split:4;Squeeze:2;Sub:6;TopK:2;Transpose:1;Unsqueeze:27;Where:18;Xor:1,17,39134,task157,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task157.onnx,True,True,265,265,0,3847,192,4039,16.696247584436588,12953,14f7ecf0fa38c088cdaeed1d5f142bcf04082d4d54600159f2e7e05fa3a7cc6a,,task157,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task157.onnx,True,True,265,265,0,6567,256,6823,16.171945463184578,39134,4a6254c1ad16977b28c2f462b8fd9834ff26d30d688ebcb99f4bec4631944ca0,,-2784,True
